case,hyperparameters,num_trading_days,pct_trading_days,num_positive_returns,pct_positive_returns,mean,std,min,median,max,skew,kurtosis,t_statistic,p_value
cluster_3,"(60, 150, 2, 0.2, -2, -0.2)",352.45,0.498514851,176.75,0.502868367,0.000800094,0.02554116,-0.114453555,0.000124489,0.152671975,0.734657533,8.684422122,-0.692025184,0.490448019
cluster_4,"(60, 150, 2, 0.2, -2, -0.2)",327.2,0.462800566,169.8166667,0.522172601,0.001554511,0.023687493,-0.102137319,0.00086666,0.124378443,0.484578858,6.363138937,-4.593712738,0.0000125
cluster_0,"(60, 150, 2, 0.3, -2, -0.3)",321.75,0.455091938,162.4166667,0.507423715,0.000882276,0.023817546,-0.120308976,0.000260503,0.138970131,0.479240625,10.02878802,-1.255879604,0.211803427
cluster_1,"(60, 150, 2, 0.3, -2, -0.3)",320.8333333,0.45379538,165.8666667,0.518375785,0.001297702,0.022353064,-0.093131067,0.00069767,0.129694301,0.751140774,7.479518385,-3.781144207,0.000247385
cluster_2,"(60, 150, 2, 0.3, -2, -0.3)",323.25,0.457213579,166.5833333,0.518348326,0.001072663,0.021534923,-0.092108047,0.000686306,0.11443449,0.503336055,7.515702563,-2.507454786,0.013527848
cluster_3,"(60, 150, 2, 0.3, -2, -0.3)",340.2166667,0.481211693,170.25,0.501770427,0.000781354,0.025658501,-0.114412891,0.0000991,0.152671975,0.748427298,8.75483365,-0.738238409,0.461919088
cluster_4,"(60, 150, 2, 0.3, -2, -0.3)",315.2666667,0.445921735,163.45,0.521567792,0.001536466,0.023720775,-0.101972793,0.00083923,0.123992327,0.480169712,6.401421888,-4.41591337,0.0000243
cluster_0,"(60, 150, 2, 0.4, -2, -0.4)",304.1666667,0.430221594,153.9,0.508714896,0.000964716,0.023977274,-0.119355095,0.000301579,0.138970131,0.500985393,10.15901952,-1.6394626,0.103995735
cluster_1,"(60, 150, 2, 0.4, -2, -0.4)",308.25,0.435997171,159.5666667,0.519216955,0.001325103,0.022382033,-0.09279594,0.000709976,0.127877927,0.738683556,7.352423886,-3.939394671,0.000138941
cluster_2,"(60, 150, 2, 0.4, -2, -0.4)",305.55,0.432178218,157.3,0.518064029,0.001098133,0.021562299,-0.091929876,0.00066743,0.114367851,0.512597898,7.589175841,-2.566754685,0.011530911
cluster_3,"(60, 150, 2, 0.4, -2, -0.4)",326.0666667,0.461197548,163.2333333,0.501985248,0.000804017,0.025744187,-0.114134331,0.000118733,0.152344449,0.763432447,8.841075454,-0.89818838,0.370981785
cluster_4,"(60, 150, 2, 0.4, -2, -0.4)",300.2666667,0.424705328,156.05,0.522402543,0.00159039,0.023825575,-0.101971325,0.000864891,0.123964007,0.498580785,6.45856471,-4.736718619,0.00000657
cluster_0,"(60, 150, 2, 0.5, -2, -0.5)",288.4833333,0.408038661,145.9,0.508383743,0.000971368,0.024239239,-0.118827725,0.0003004,0.138970131,0.512115909,10.21197406,-1.556901574,0.122408102
cluster_1,"(60, 150, 2, 0.5, -2, -0.5)",289.7333333,0.409806695,150.2166667,0.51989041,0.001329349,0.022448576,-0.092022288,0.000746052,0.125404295,0.712819367,7.07891913,-3.82311319,0.000212244
cluster_2,"(60, 150, 2, 0.5, -2, -0.5)",293.4666667,0.415087223,151.0666667,0.518093244,0.001107146,0.021652506,-0.091398219,0.000647746,0.114367851,0.523130295,7.696843959,-2.481969247,0.014493084
cluster_3,"(60, 150, 2, 0.5, -2, -0.5)",310.2,0.438755304,155.5333333,0.503471088,0.000894391,0.025994542,-0.113692006,0.000170826,0.152344449,0.779582377,8.844010322,-1.19834925,0.233369973
cluster_4,"(60, 150, 2, 0.5, -2, -0.5)",285.4333333,0.403724658,148.5833333,0.523618051,0.001630909,0.023909676,-0.101289412,0.0009266,0.120502154,0.461202455,6.125903089,-4.537298669,0.0000153
cluster_0,"(60, 200, 2, 0, -2, 0)",333.4833333,0.549395936,167.2,0.502916587,0.000842474,0.023980091,-0.120931332,0.0000711,0.138045258,0.51906194,9.865998283,0.109229624,0.913218171
cluster_1,"(60, 200, 2, 0, -2, 0)",328.3166667,0.54088413,167.6166667,0.513253115,0.00131598,0.022835772,-0.091667796,0.000570652,0.130979752,0.783566749,6.864297843,-2.746606864,0.007081676
cluster_2,"(60, 200, 2, 0, -2, 0)",308.1666667,0.507688083,158.5833333,0.516184904,0.001099746,0.021923721,-0.095012485,0.000605684,0.109773024,0.335518664,5.149134689,-1.561904159,0.121134956
cluster_3,"(60, 200, 2, 0, -2, 0)",355.2666667,0.585282812,179.15,0.506812554,0.000863149,0.025408177,-0.110853966,0.00034044,0.150732991,0.712002191,8.434276532,-0.018017405,0.985664583
cluster_4,"(60, 200, 2, 0, -2, 0)",314.4333333,0.518012081,161.7166667,0.518255462,0.001374134,0.024438422,-0.102345088,0.000715376,0.124844041,0.387880931,5.717040451,-2.611568675,0.010526834
cluster_0,"(60, 200, 2, 0.1, -2, -0.1)",322.0333333,0.530532674,161.45,0.503521807,0.000821909,0.024164771,-0.120931332,0.0000761,0.138045258,0.512737929,9.820990021,0.166785931,0.867832132
cluster_1,"(60, 200, 2, 0.1, -2, -0.1)",314.2166667,0.517655135,161,0.514848033,0.001372733,0.022944751,-0.091667796,0.000600163,0.130176688,0.76986202,6.772302028,-2.996566921,0.003370906
cluster_2,"(60, 200, 2, 0.1, -2, -0.1)",296.5333333,0.48852279,152.4,0.515817702,0.001087524,0.021920688,-0.094818783,0.000600403,0.107619859,0.320400465,5.030647329,-1.423875135,0.157217012
cluster_3,"(60, 200, 2, 0.1, -2, -0.1)",340.4333333,0.560845689,171.55,0.506583522,0.000893538,0.025359351,-0.109736792,0.000298914,0.150574286,0.742510581,8.649740648,-0.212346497,0.832285683
cluster_4,"(60, 200, 2, 0.1, -2, -0.1)",295.4166667,0.486683141,152.3166667,0.518315897,0.00142738,0.024667478,-0.102345088,0.000737542,0.123957249,0.395198308,5.736887865,-2.869218416,0.005033392
cluster_0,"(60, 200, 2, 0.2, -2, -0.2)",308.3333333,0.507962658,154.75,0.504295097,0.000856682,0.024333665,-0.120931332,0.0000846,0.137503148,0.507474511,9.752305977,0.053983013,0.957042273
cluster_1,"(60, 200, 2, 0.2, -2, -0.2)",301.8166667,0.497226798,155.0166667,0.515590028,0.001431089,0.023008071,-0.091608276,0.000672428,0.129021766,0.782652083,6.787700702,-3.108989443,0.002377459
cluster_2,"(60, 200, 2, 0.2, -2, -0.2)",284.4833333,0.46867106,146.1666667,0.515693212,0.001048662,0.021870676,-0.092004877,0.000602568,0.105864463,0.330677198,4.880517195,-1.064571403,0.289275713
cluster_3,"(60, 200, 2, 0.2, -2, -0.2)",329.9833333,0.543629874,166.1666667,0.506139087,0.000912302,0.02530461,-0.106162436,0.000332124,0.148845022,0.776546641,8.39757055,-0.21274675,0.831966424
cluster_4,"(60, 200, 2, 0.2, -2, -0.2)",282.2333333,0.464964305,145.9166667,0.519535975,0.001474792,0.024694799,-0.101516306,0.000791837,0.122607354,0.402665217,5.738144046,-3.049061355,0.002905488
cluster_0,"(60, 200, 2, 0.3, -2, -0.3)",296.4,0.48830313,148.75,0.50394538,0.000887658,0.024632737,-0.120362763,0.0000922,0.13692881,0.50195668,9.611668379,-0.058222257,0.953679637
cluster_1,"(60, 200, 2, 0.3, -2, -0.3)",290.3833333,0.478390994,149.45,0.51690555,0.001421614,0.023045713,-0.090628726,0.000732678,0.128044256,0.760404597,6.719847786,-2.996946278,0.003370231
cluster_2,"(60, 200, 2, 0.3, -2, -0.3)",273.3666667,0.450356947,140.6833333,0.516953026,0.001124367,0.021883869,-0.091612072,0.000647045,0.104504413,0.332421649,4.864291904,-1.422648326,0.157582382
cluster_3,"(60, 200, 2, 0.3, -2, -0.3)",318.1833333,0.524190005,160.2666667,0.506208136,0.000889121,0.025311951,-0.105432587,0.000304494,0.14677242,0.741894738,7.993965138,-0.058329401,0.953606014
cluster_4,"(60, 200, 2, 0.3, -2, -0.3)",269.6,0.444151565,139.7166667,0.521036452,0.00155038,0.024784946,-0.10123889,0.000816599,0.121862464,0.409064606,5.673319922,-3.41800294,0.000903591
cluster_0,"(60, 200, 2, 0.4, -2, -0.4)",281.95,0.464497529,141.7,0.504935481,0.00096156,0.024649953,-0.117886429,0.00014268,0.136611727,0.55135896,9.569970021,-0.639175116,0.524129727
cluster_1,"(60, 200, 2, 0.4, -2, -0.4)",273.3666667,0.450356947,141.15,0.518592039,0.001511805,0.023142482,-0.089482376,0.000789816,0.12791519,0.789622648,6.713758751,-3.810198833,0.000226158
cluster_2,"(60, 200, 2, 0.4, -2, -0.4)",261.9666667,0.431576057,134.7666667,0.517761247,0.001136749,0.021914149,-0.09017511,0.000653547,0.101462574,0.294456175,4.591597559,-1.585598065,0.115771
cluster_3,"(60, 200, 2, 0.4, -2, -0.4)",305.7166667,0.50365184,153.8166667,0.505642685,0.000868691,0.025290692,-0.104878726,0.000282128,0.141625656,0.697995253,7.426277076,-0.172078161,0.863728468
cluster_4,"(60, 200, 2, 0.4, -2, -0.4)",257.3,0.423887974,133.4833333,0.521448269,0.001587445,0.024868883,-0.100890633,0.000822967,0.120914472,0.4088434,5.658815767,-3.767904908,0.00027357
cluster_0,"(60, 200, 2, 0.5, -2, -0.5)",270.5333333,0.445689182,135.6166667,0.503859324,0.000951631,0.024829052,-0.117886429,0.000103351,0.136611727,0.557697522,9.532637794,-0.548042229,0.584861621
cluster_1,"(60, 200, 2, 0.5, -2, -0.5)",260.1666667,0.428610653,134.3333333,0.518522732,0.001620242,0.023298716,-0.088618666,0.000784433,0.126891659,0.783375403,6.551920066,-4.252377841,0.0000448
cluster_2,"(60, 200, 2, 0.5, -2, -0.5)",251.9833333,0.41512905,129.5166667,0.517244972,0.001113537,0.021920439,-0.090059451,0.000631478,0.101380853,0.284663398,4.629630477,-1.370608778,0.173490937
cluster_3,"(60, 200, 2, 0.5, -2, -0.5)",286.8833333,0.472624931,144.5333333,0.506650634,0.000936973,0.025522676,-0.10455749,0.000307518,0.141600576,0.722868457,7.476354515,-0.441571564,0.65979197
cluster_4,"(60, 200, 2, 0.5, -2, -0.5)",246.3166667,0.40579352,127.9666667,0.522478599,0.001632897,0.024913099,-0.099649847,0.000912674,0.119812924,0.432978603,5.529682921,-3.787780762,0.000262217
cluster_0,"(70, 50, 2, 0, -2, 0)",441.1571429,0.486391558,224.9857143,0.511053344,0.00084876,0.022218826,-0.115083421,0.00034337,0.148328331,0.655974996,11.22919744,1.312850405,0.191495515
cluster_1,"(70, 50, 2, 0, -2, 0)",434.8142857,0.47939833,225.2,0.519008267,0.001189709,0.021117681,-0.100373387,0.000718692,0.136526397,0.686819269,9.445031572,-1.111572076,0.268288428
cluster_2,"(70, 50, 2, 0, -2, 0)",438.2,0.483131202,224.1142857,0.511988005,0.00107482,0.021197973,-0.099752496,0.000485294,0.134668426,0.716486136,8.688317207,-0.252648484,0.800945167
cluster_3,"(70, 50, 2, 0, -2, 0)",462.5428571,0.509970074,232.9142857,0.504219284,0.000897733,0.023859366,-0.117683572,0.000176347,0.166176896,0.932603124,11.32937422,1.038050713,0.301073404
cluster_4,"(70, 50, 2, 0, -2, 0)",429.3142857,0.473334383,224.9,0.524829851,0.001343238,0.022493461,-0.112071022,0.001015365,0.127585651,0.305568547,7.495534061,-1.784648477,0.076944826
cluster_0,"(70, 50, 2, 0.1, -2, -0.1)",423.7857143,0.467238935,215.6142857,0.510103731,0.00083662,0.02232094,-0.115083421,0.000314274,0.148232443,0.662402969,11.31633487,1.271737371,0.20573084
cluster_1,"(70, 50, 2, 0.1, -2, -0.1)",415.8142857,0.45845015,215.9857143,0.520664313,0.001229065,0.021150109,-0.099000366,0.000773992,0.134925163,0.685954419,9.223533588,-1.479833297,0.141292849
cluster_2,"(70, 50, 2, 0.1, -2, -0.1)",421.4857143,0.464703103,215.2285714,0.511618856,0.001073601,0.021278069,-0.099081856,0.000453348,0.13300909,0.712217371,8.518459075,-0.347583777,0.72873881
cluster_3,"(70, 50, 2, 0.1, -2, -0.1)",445.1428571,0.490785951,224.0857143,0.50398534,0.0009087,0.023948883,-0.116955961,0.000175291,0.166176896,0.951570771,11.45070249,0.836859211,0.404136506
cluster_4,"(70, 50, 2, 0.1, -2, -0.1)",410.5857143,0.452685462,215.8571429,0.526709724,0.001373612,0.022505425,-0.111923917,0.00104805,0.127106805,0.299352643,7.62970113,-2.055754374,0.042100312
cluster_0,"(70, 50, 2, 0.2, -2, -0.2)",407.1428571,0.448889589,206.7285714,0.509133691,0.000823225,0.022446735,-0.114855317,0.000290811,0.147706542,0.67407676,11.29762347,1.491689348,0.138153619
cluster_1,"(70, 50, 2, 0.2, -2, -0.2)",395.8,0.436383682,205.5571429,0.520600574,0.001240632,0.021179113,-0.097545313,0.000770546,0.134404065,0.713634825,9.358085898,-1.473913716,0.142848801
cluster_2,"(70, 50, 2, 0.2, -2, -0.2)",404.3714286,0.44583399,206.3428571,0.511429951,0.001072583,0.021267546,-0.09759331,0.000438586,0.132996428,0.753780411,8.541873636,-0.246708027,0.805534836
cluster_3,"(70, 50, 2, 0.2, -2, -0.2)",427.7,0.471554576,215.1571429,0.503756644,0.000903137,0.024020712,-0.116535364,0.000164238,0.164941043,0.943848381,11.51227037,0.975404452,0.331089715
cluster_4,"(70, 50, 2, 0.2, -2, -0.2)",390.9571429,0.431044259,205.9,0.527592442,0.001423251,0.022533523,-0.109514387,0.001058759,0.12636378,0.328918602,7.544705123,-2.321991639,0.02196199
cluster_0,"(70, 50, 2, 0.3, -2, -0.3)",387.5857143,0.427327138,196.9714286,0.509486799,0.000841485,0.022453793,-0.114296522,0.000283765,0.147706542,0.700389325,11.6161105,1.439156372,0.152408882
cluster_1,"(70, 50, 2, 0.3, -2, -0.3)",377.2428571,0.415923768,195.9571429,0.520724898,0.001258654,0.021284828,-0.095912167,0.000789226,0.134404065,0.734868826,9.42098045,-1.408509244,0.161253626
cluster_2,"(70, 50, 2, 0.3, -2, -0.3)",383.9428571,0.423310758,196.0285714,0.511630696,0.001081716,0.021351512,-0.096371947,0.000449662,0.131759179,0.745417614,8.453044776,-0.178325707,0.858741777
cluster_3,"(70, 50, 2, 0.3, -2, -0.3)",409.4428571,0.451425421,205.8571429,0.503442242,0.000920613,0.024137468,-0.114496301,0.000132122,0.164504755,0.965678157,11.48526123,0.937796526,0.349993606
cluster_4,"(70, 50, 2, 0.3, -2, -0.3)",371.7,0.409812569,195.9571429,0.528291479,0.001449566,0.02250337,-0.105882888,0.001078331,0.121784471,0.335802151,7.055709691,-2.218926752,0.028394431
cluster_0,"(70, 50, 2, 0.4, -2, -0.4)",371.0285714,0.409072295,188.5714286,0.5098097,0.000867578,0.022605441,-0.113742091,0.000269724,0.147514597,0.715370058,11.64621291,1.314046239,0.191110195
cluster_1,"(70, 50, 2, 0.4, -2, -0.4)",358.1714286,0.394896834,185.9571429,0.520565299,0.001255939,0.02144067,-0.095683142,0.000791215,0.134404065,0.738171617,9.37710461,-1.267432078,0.207188442
cluster_2,"(70, 50, 2, 0.4, -2, -0.4)",363.7285714,0.401023783,185.9428571,0.51212925,0.001119016,0.021384868,-0.094962179,0.000491501,0.130215926,0.748246607,8.388347265,-0.314514592,0.753643502
cluster_3,"(70, 50, 2, 0.4, -2, -0.4)",391.1857143,0.431296267,196.3714286,0.502788289,0.000897376,0.02417304,-0.114164404,0.000114726,0.163107826,0.939946402,11.30056868,1.216767054,0.225780145
cluster_4,"(70, 50, 2, 0.4, -2, -0.4)",348.8285714,0.384595999,184.5,0.529819353,0.00151574,0.022623268,-0.104720054,0.001176671,0.121341959,0.350678444,6.900914481,-2.523816958,0.012940052
cluster_0,"(70, 50, 2, 0.5, -2, -0.5)",350.5714286,0.386517562,178.1142857,0.509731321,0.000871259,0.022732534,-0.111984108,0.00027163,0.147291983,0.74008403,11.82093664,1.46478628,0.145298726
cluster_1,"(70, 50, 2, 0.5, -2, -0.5)",340.4285714,0.375334698,176.8,0.520577877,0.001263824,0.021481543,-0.094543656,0.000794138,0.13431117,0.777016813,9.339410743,-0.992800858,0.322556154
cluster_2,"(70, 50, 2, 0.5, -2, -0.5)",345.9,0.381367144,177.1,0.513117637,0.001132101,0.021367937,-0.093727122,0.000515512,0.129083934,0.759522747,8.556923257,-0.140619649,0.888384414
cluster_3,"(70, 50, 2, 0.5, -2, -0.5)",368.8714286,0.406693968,185.6142857,0.504002354,0.000947741,0.02425838,-0.112408602,0.000174262,0.162543898,0.975632935,11.30090516,1.088108535,0.278445963
cluster_4,"(70, 50, 2, 0.5, -2, -0.5)",327.6714286,0.361269491,173.4714286,0.530348493,0.001555092,0.022824117,-0.104720054,0.001209622,0.120049346,0.339902484,6.812065063,-2.378879758,0.018916007
cluster_0,"(70, 150, 2, 0, -2, 0)",372.3571429,0.526672055,187.1571429,0.504709858,0.000725556,0.02337655,-0.124214495,0.000150131,0.138717034,0.399706524,10.06165704,-1.303940401,0.194690719
cluster_1,"(70, 150, 2, 0, -2, 0)",372.3,0.526591231,191.2714286,0.515182431,0.001041318,0.022149968,-0.100077319,0.000564525,0.129004024,0.597091765,7.29644057,-3.558379667,0.000522572
cluster_2,"(70, 150, 2, 0, -2, 0)",364.8142857,0.516003233,188.0428571,0.51748052,0.001157502,0.022003342,-0.100927833,0.000679593,0.122388201,0.442368539,7.153447579,-4.088686285,0.0000777
cluster_3,"(70, 150, 2, 0, -2, 0)",387.0142857,0.547403516,193.3714286,0.500821718,0.000695039,0.025092279,-0.11364281,0.0000528,0.149970445,0.685840935,8.209593958,-1.038597429,0.301141809
cluster_4,"(70, 150, 2, 0, -2, 0)",359.8428571,0.508971509,185.8857143,0.519349443,0.001489223,0.024022772,-0.105765355,0.000759342,0.133750716,0.563698359,7.169295243,-5.721491957,8.54E-08
cluster_0,"(70, 150, 2, 0.1, -2, -0.1)",357.6428571,0.50585977,180.0285714,0.505506064,0.000767021,0.023568794,-0.123603149,0.000176923,0.138717034,0.399627848,10.03728892,-1.152846618,0.251081161
cluster_1,"(70, 150, 2, 0.1, -2, -0.1)",353.9714286,0.500666801,182.2142857,0.515840629,0.001109034,0.022241066,-0.098221267,0.000590661,0.128685286,0.618937936,7.282277845,-3.561418672,0.000508269
cluster_2,"(70, 150, 2, 0.1, -2, -0.1)",353.0714286,0.499393817,182.0714286,0.517545684,0.001128076,0.02198854,-0.10008924,0.000695221,0.1200737,0.415551719,7.029193989,-3.422647008,0.000827383
cluster_3,"(70, 150, 2, 0.1, -2, -0.1)",369.7285714,0.522954132,184.8571429,0.500927614,0.000742143,0.025290321,-0.113522815,0.0000748,0.149970445,0.690263014,8.174736954,-0.917369063,0.360755565
cluster_4,"(70, 150, 2, 0.1, -2, -0.1)",347.6714286,0.49175591,179.7571429,0.520000724,0.001507389,0.023942403,-0.104439786,0.000775114,0.133750716,0.608167442,7.170101139,-5.383041287,0.000000351
cluster_0,"(70, 150, 2, 0.2, -2, -0.2)",343.1857143,0.485411194,172.6857143,0.505246537,0.000787651,0.023595556,-0.121346068,0.000183419,0.138682551,0.455731745,9.92786504,-1.3171408,0.19014391
cluster_1,"(70, 150, 2, 0.2, -2, -0.2)",335.1142857,0.473994746,172.6857143,0.516537784,0.001190612,0.022379424,-0.096474487,0.000640766,0.128685286,0.665559935,7.267704347,-4.032795155,0.000092
cluster_2,"(70, 150, 2, 0.2, -2, -0.2)",337.9142857,0.477955142,174.2857143,0.517587659,0.001117923,0.021985789,-0.099523192,0.000708059,0.119683539,0.443185393,7.321185301,-3.395768823,0.000907547
cluster_3,"(70, 150, 2, 0.2, -2, -0.2)",353.2428571,0.49963629,176.2714286,0.500013064,0.000743716,0.025368438,-0.111781406,0.000033,0.149248006,0.712169451,8.125634569,-1.014449045,0.31233563
cluster_4,"(70, 150, 2, 0.2, -2, -0.2)",333.5714286,0.471812487,172.5714286,0.52039951,0.001533145,0.023943634,-0.104084259,0.000783959,0.131987533,0.595808305,6.994861104,-5.589868188,0.000000138
cluster_0,"(70, 150, 2, 0.3, -2, -0.3)",327.3857143,0.463063245,164.8571429,0.506026757,0.00082479,0.02370701,-0.119585307,0.000221436,0.138682551,0.468024371,9.954298892,-1.518120276,0.13143113
cluster_1,"(70, 150, 2, 0.3, -2, -0.3)",320.4,0.453182461,165.4428571,0.517761637,0.001240916,0.022516676,-0.095823889,0.000693781,0.128488916,0.68454337,7.30252396,-4.20735077,0.0000468
cluster_2,"(70, 150, 2, 0.3, -2, -0.3)",323.4857143,0.457546979,166.8142857,0.517859306,0.001115759,0.022043854,-0.098506888,0.000691631,0.119683539,0.465748204,7.599047834,-3.377386069,0.00095844
cluster_3,"(70, 150, 2, 0.3, -2, -0.3)",340.4,0.481471004,169.5142857,0.498947592,0.000721014,0.025428474,-0.111746551,0.00000478,0.149248006,0.725225647,8.229155892,-0.925039615,0.356667797
cluster_4,"(70, 150, 2, 0.3, -2, -0.3)",322.4428571,0.456071934,166.6428571,0.519792824,0.001512471,0.023986047,-0.103943236,0.000756474,0.131656577,0.589867065,7.008820105,-5.308985811,0.000000481
cluster_0,"(70, 150, 2, 0.4, -2, -0.4)",308.1428571,0.435845625,155.6,0.507602148,0.000921679,0.023852282,-0.118209616,0.000274183,0.138331264,0.497998097,9.976717387,-2.036575215,0.043766848
cluster_1,"(70, 150, 2, 0.4, -2, -0.4)",308.0571429,0.435724389,159.3285714,0.518752495,0.001269135,0.022544589,-0.095150373,0.000714109,0.126932024,0.681575247,7.222064496,-4.41093452,0.0000207
cluster_2,"(70, 150, 2, 0.4, -2, -0.4)",306.8142857,0.433966458,158.0428571,0.517496537,0.001124502,0.02207999,-0.09835417,0.000673169,0.119626419,0.475869481,7.664936451,-3.355488513,0.001032593
cluster_3,"(70, 150, 2, 0.4, -2, -0.4)",327,0.46251768,162.7571429,0.498759118,0.000724686,0.025518478,-0.111507786,-0.0000174,0.14896727,0.736722435,8.298762818,-1.008666243,0.314984402
cluster_4,"(70, 150, 2, 0.4, -2, -0.4)",306.8142857,0.433966458,159.1285714,0.521154593,0.001588145,0.024038108,-0.10277669,0.000810699,0.129569337,0.593785488,6.895852158,-5.75997437,5.87E-08
cluster_0,"(70, 150, 2, 0.5, -2, -0.5)",293.5,0.415134371,148.0571429,0.50700844,0.00092403,0.024077531,-0.117757584,0.000264337,0.138331264,0.511562442,10.02445617,-1.902525604,0.059384968
cluster_1,"(70, 150, 2, 0.5, -2, -0.5)",291.0714286,0.411699333,150.5857143,0.518811358,0.001254875,0.022611145,-0.094487243,0.000724751,0.124811768,0.658871683,6.996908451,-4.124200894,0.0000645
cluster_2,"(70, 150, 2, 0.5, -2, -0.5)",294.0571429,0.415922409,151.4428571,0.517451584,0.001126438,0.022193615,-0.097898464,0.00064369,0.119626419,0.484299293,7.752157148,-3.227985667,0.001569734
cluster_3,"(70, 150, 2, 0.5, -2, -0.5)",311.9142857,0.441180036,155.2,0.499265695,0.000776528,0.025745843,-0.11112865,-0.0000089,0.14896727,0.74984494,8.307489047,-1.122673585,0.263699889
cluster_4,"(70, 150, 2, 0.5, -2, -0.5)",292.9857143,0.414406951,152.2142857,0.522355606,0.001643434,0.02405539,-0.099069575,0.00087084,0.126602035,0.600121497,6.631082919,-5.576926616,0.000000148
cluster_0,"(70, 200, 2, 0, -2, 0)",336.0857143,0.55368322,168.7285714,0.503786047,0.000852193,0.024002759,-0.119793829,0.00010348,0.138493504,0.517156567,9.654680879,-0.326850331,0.744334754
cluster_1,"(70, 200, 2, 0, -2, 0)",324.9,0.535255354,166.2142857,0.514191469,0.001308224,0.023041438,-0.093982661,0.000636855,0.130968004,0.739449257,6.765395051,-3.289565622,0.001310897
cluster_2,"(70, 200, 2, 0, -2, 0)",307.0285714,0.505813133,158.5857143,0.518240581,0.001233299,0.022468545,-0.098085643,0.000695884,0.115727411,0.345638188,5.506293283,-2.518875463,0.013183861
cluster_3,"(70, 200, 2, 0, -2, 0)",358.7142857,0.590962579,179.7857143,0.503631672,0.000752155,0.025127757,-0.107550922,0.000214287,0.146463584,0.690770786,7.78061926,0.275443421,0.783510015
cluster_4,"(70, 200, 2, 0, -2, 0)",316.4142857,0.521275594,161.8285714,0.515212346,0.001336312,0.02492826,-0.105509532,0.000587939,0.133539084,0.495118917,6.472863622,-3.041143037,0.002948034
cluster_0,"(70, 200, 2, 0.1, -2, -0.1)",323.8714286,0.533560838,162.5571429,0.50432068,0.000829384,0.024205443,-0.119793829,0.000105538,0.138493504,0.511120029,9.594175301,-0.270739154,0.787025009
cluster_1,"(70, 200, 2, 0.1, -2, -0.1)",311.4857143,0.513156037,159.8428571,0.515549909,0.001354636,0.023148608,-0.093982661,0.000662052,0.130279663,0.728225235,6.689053429,-3.529716811,0.000578783
cluster_2,"(70, 200, 2, 0.1, -2, -0.1)",294.6428571,0.485408331,152.0571429,0.518010596,0.001239572,0.022519259,-0.097919613,0.000711001,0.11388184,0.330011705,5.393431044,-2.382074854,0.018904779
cluster_3,"(70, 200, 2, 0.1, -2, -0.1)",343.5571429,0.565991998,172.1571429,0.50355579,0.000797732,0.025088886,-0.106593345,0.000186752,0.14617535,0.715734612,7.96770832,-0.061711938,0.950901034
cluster_4,"(70, 200, 2, 0.1, -2, -0.1)",296.3714286,0.48825606,151.9571429,0.515560165,0.001385597,0.025097199,-0.105509532,0.000618447,0.131262518,0.469646796,6.266986907,-3.325662689,0.001179176
cluster_0,"(70, 200, 2, 0.2, -2, -0.2)",309.5428571,0.509955284,155.3142857,0.504314978,0.000854378,0.024403541,-0.119793829,0.0000927,0.138028838,0.505199155,9.508362372,-0.363682381,0.716684727
cluster_1,"(70, 200, 2, 0.2, -2, -0.2)",298.7285714,0.492139327,153.7,0.516456505,0.001420504,0.023210193,-0.093286648,0.000742049,0.12928973,0.746950779,6.661258305,-3.740626836,0.000273963
cluster_2,"(70, 200, 2, 0.2, -2, -0.2)",283.4285714,0.466933396,146.1571429,0.517621873,0.001179516,0.022446156,-0.095507693,0.000700672,0.112023221,0.333195076,5.269169451,-2.075004745,0.040120294
cluster_3,"(70, 200, 2, 0.2, -2, -0.2)",331.5,0.546128501,166.1,0.503244542,0.000821221,0.025020772,-0.103361616,0.000209913,0.144565187,0.745646398,7.772427135,-0.143080697,0.886475194
cluster_4,"(70, 200, 2, 0.2, -2, -0.2)",283.7285714,0.46742763,145.6857143,0.516218113,0.001424644,0.02510984,-0.104799146,0.000656078,0.130105465,0.475437763,6.272293966,-3.511106774,0.000623642
cluster_0,"(70, 200, 2, 0.3, -2, -0.3)",298.2714286,0.491386209,149.5428571,0.50371346,0.000859414,0.024634439,-0.119306484,0.000093,0.136775598,0.495086387,9.376535793,-0.304766538,0.761055814
cluster_1,"(70, 200, 2, 0.3, -2, -0.3)",287.6571429,0.473899741,148.3428571,0.51789218,0.001416482,0.0232504,-0.092447034,0.000800358,0.128451864,0.726533145,6.610921481,-3.645955667,0.000386813
cluster_2,"(70, 200, 2, 0.3, -2, -0.3)",271.6,0.447446458,140.2857143,0.518807445,0.001262405,0.022490231,-0.095171003,0.000740932,0.110857463,0.338170868,5.255239902,-2.327591029,0.021729773
cluster_3,"(70, 200, 2, 0.3, -2, -0.3)",318.7,0.525041186,159.7428571,0.503536347,0.00082981,0.025028454,-0.102628671,0.000203569,0.142744994,0.718595657,7.439859509,-0.11882401,0.905627517
cluster_4,"(70, 200, 2, 0.3, -2, -0.3)",271.6714286,0.447564133,139.7,0.517301839,0.001494613,0.025203272,-0.104463805,0.000669613,0.129466988,0.486803654,6.206185572,-3.869322949,0.000177085
cluster_0,"(70, 200, 2, 0.4, -2, -0.4)",283.8142857,0.46756884,142.4142857,0.504539081,0.000942114,0.024658595,-0.11712824,0.000138241,0.136503812,0.540028699,9.339175737,-0.901244495,0.369306293
